,Name,Product,ML115_Empty_6hr_1,ML115_Empty_6hr_2,ML115_Empty_6hr_3,ML115_Empty_6hr_4,ML115_Empty_12hr_1,ML115_Empty_12hr_2,ML115_Empty_12hr_3,ML115_Empty_12hr_4,ML115_Empty_24hr_1,ML115_Empty_24hr_2,ML115_Empty_24hr_3,ML115_Empty_24hr_4,ML115_TE_6hr_1,ML115_TE_6hr_2,ML115_TE_6hr_3,ML115_TE_6hr_4,ML115_TE_12hr_1,ML115_TE_12hr_2,ML115_TE_12hr_3,ML115_TE_12hr_4,ML115_TE_24hr_1,ML115_TE_24hr_2,ML115_TE_24hr_3,ML115_TE_24hr_4,LAR1_Empty_6hr_1,LAR1_Empty_6hr_2,LAR1_Empty_6hr_3,LAR1_Empty_6hr_4,LAR1_Empty_12hr_1,LAR1_Empty_12hr_2,LAR1_Empty_12hr_3,LAR1_Empty_12hr_4,LAR1_Empty_24hr_1,LAR1_Empty_24hr_2,LAR1_Empty_24hr_3,LAR1_Empty_24hr_4,LAR1_TE_6hr_1,LAR1_TE_6hr_2,LAR1_TE_6hr_3,LAR1_TE_6hr_4,LAR1_TE_12hr_1,LAR1_TE_12hr_2,LAR1_TE_12hr_3,LAR1_TE_12hr_4,LAR1_TE_24hr_1,LAR1_TE_24hr_2,LAR1_TE_24hr_3,LAR1_TE_24hr_4
b4298,yjhH,putative lyase/synthase,47.68016176,42.65548194,42.12793016,49.72676286,37.83375933,54.39146176,60.68724324,60.44632715,55.07785411,70.55893182,63.32045975,68.92200964,40.48893271,45.32713595,42.43973273,18.77637642,31.51404537,35.09141235,38.45687925,43.1328116,60.87966309,56.49894932,77.78165715,61.74080396,44.09911972,63.84157946,44.42850686,46.71007762,38.54506081,45.45198313,51.32393441,57.27450202,51.72435385,42.54759581,57.55667821,51.28612516,48.66611848,68.70463027,55.61180083,57.61994641,58.22961728,60.74446768,56.17563442,61.70974347,60.8087169,72.27162475,61.38567218,57.37306914
b4299,yjhI,putative DNA-binding transcriptional regulator,1.036525256,1.815126891,0,1.081016584,0,1.942552206,3.085792029,0,0,0,1.241577642,1.99773941,3.374077726,0,0,1.341169744,0,0,0,0,1.217593262,0,1.254542857,0,3.149937123,1.04658327,5.553563357,2.17256175,0.755785506,0.733096502,4.727204485,1.449987393,0.760652263,2.320777953,2.27197414,2.772222982,3.686827158,2.748185211,0.678192693,0.738717262,1.420234568,0.660265953,0.668757553,0,0,0,2.488608331,0.775311745
b4300,sgcR,putative DNA-binding transcriptional regulator,30.05923242,29.04203026,30.63849466,34.59253068,13.00535477,31.08083529,28.8007256,16.05605565,29.65730606,22.49705073,22.34839756,18.97852439,33.74077726,37.51211251,36.96363819,41.57626207,19.25858328,28.71115556,11.31084684,23.00416619,17.04630567,15.96709437,20.07268572,25.93113766,8.399832329,14.65216578,9.996414043,17.380494,21.16199417,24.19218457,14.85692838,20.2998235,10.64913168,10.05670446,10.60254599,11.78194767,23.59569381,16.48911126,29.84047849,18.46793154,19.17316667,17.16691478,16.05018126,24.55795913,17.93077549,14.74931117,19.07933054,13.18029967
b4301,sgcE,putative epimerase,39.38795972,41.74791849,31.59594762,27.0254146,23.64609958,18.45424596,8.228778744,13.22263406,41.30839058,16.36149144,26.07313049,22.97400321,21.93150522,25.008075,20.53535455,18.77637642,17.50780298,19.14077037,24.88386304,17.25312464,40.18057764,25.7929986,22.58177143,39.51411454,23.0995389,21.97824867,16.66069007,26.070741,21.91777967,21.99289506,20.93476272,13.77488023,16.73434978,13.15107507,9.845221273,27.02917407,22.85832838,21.29843538,23.73674426,16.99049702,30.53504321,20.46824455,20.73148413,29.59548921,70.94350305,62.68457248,72.99917772,76.75586276
b4302,sgcA,putative phosphotransferase enzyme IIA component,19.69397986,11.79832479,18.19160621,16.21524876,14.18765975,10.68403713,22.62914155,11.33368634,33.89406407,34.7681693,38.48890691,35.95930938,8.435194314,12.5040375,6.845118183,10.72935795,8.753901492,6.380256791,4.524338735,14.37760387,19.48149219,14.73885634,17.5636,19.75705727,17.8496437,12.55899924,15.5499774,8.690246999,15.87149563,9.530254527,11.48035375,7.249936965,9.888479413,13.15107507,16.66114369,11.08889193,14.74730863,10.99274084,8.138312316,18.46793154,13.49222839,15.18611692,14.04390861,8.185986378,28.84516058,36.13581237,19.07933054,38.76558725
b4624,ryjB,-,0,0.907563445,1.914905917,1.081016584,2.364609958,0.971276103,0,0,0,0,0,0,3.374077726,1.563004688,1.369023637,2.682339488,0,0,0,0,1.217593262,2.456476057,1.254542857,0,0,0,1.110712671,0,3.77892753,0,0.675314926,0.724993697,2.281956788,0,0,1.386111491,0,0,1.356385386,0,0,1.980797859,2.006272658,3.778147559,0.779598935,0,0,0.775311745
b4303,sgcQ,putative nucleoside triphosphatase,233.2181825,194.2185773,250.8526751,227.0134826,148.9704274,148.6052437,118.2886944,175.6721383,111.2148977,107.3722876,148.9893171,117.8666252,229.4372853,193.8125813,238.2101128,186.4225944,239.8569009,207.3583457,237.5277836,195.5354126,186.2917691,179.3227522,263.454,198.8053888,178.496437,188.3849886,169.9390387,171.6323782,148.1339592,203.0677311,144.5173943,169.648525,107.251969,99.01985933,116.6280059,94.94863712,193.1897431,206.8009371,207.5269641,189.111619,210.9048333,197.41952,215.339932,185.7589217,137.9890114,140.1184561,161.7595415,144.9832963
b4304,sgcC,putative PTS system EIIC permease component,25.91313139,30.85715715,22.978871,28.10643118,14.18765975,18.45424596,15.42896014,6.611317032,8.473516016,6.135559289,2.483155284,5.99321823,15.18334977,9.378028127,15.05926,14.75286719,21.00936358,20.73583457,6.786508102,21.5664058,15.8287124,14.73885634,11.29088572,0,17.8496437,25.11799848,24.43567877,17.380494,12.0925681,13.19573704,9.454408971,9.424918055,7.606522625,17.01903832,12.11719541,14.55417065,15.48467406,11.67978715,16.27662463,18.46793154,13.49222839,14.52585097,13.37515105,11.33444268,7.795989346,11.06198338,9.954433326,12.40498792
b4565,sgcB,putative enzyme IIB component of PTS,11.40177781,9.9831979,16.27670029,14.05321559,9.458439834,9.712761029,5.142986715,2.833421585,2.118379004,6.135559289,6.207888211,5.99321823,16.87038863,7.815023439,13.69023637,9.388188209,12.25546209,7.975320988,9.04867747,5.751041547,15.8287124,19.65180846,8.781800001,8.643712555,8.399832329,6.279499619,4.442850686,7.603966125,8.313640566,5.864772017,6.753149265,6.524943269,6.845870363,9.283111812,3.786623567,8.316668945,6.636288884,4.809324119,8.138312316,8.864607141,7.811290123,8.58345739,8.693848185,5.667221339,10.91438508,16.22424229,7.465824994,3.876558725
b4305,sgcX,putative endoglucanase with Zn-dependent exopeptidase domain,145.1135358,151.5630954,157.9797381,167.5575705,87.49056846,107.8116474,84.34498212,67.05764419,87.91272867,83.85264361,85.66885731,83.90505521,114.7186427,143.7964313,125.9501746,116.6817677,145.3147648,108.4643654,99.53545217,109.2697894,147.3287847,153.5297536,101.6179714,129.6556883,107.0978622,97.3322441,86.63558838,91.24759349,92.96161724,99.70112429,79.0118464,96.42416164,90.51761924,87.41596957,72.70317248,93.56252563,89.22121722,81.75851002,83.41770124,84.21376783,84.50395679,82.53324414,98.97611779,103.2693666,113.8214444,123.8942139,109.4987666,113.1955148
b4306,yjhP,putative methyltransferase,5.182626279,10.89076135,3.829811833,10.81016584,5.911524896,7.770208824,5.142986715,9.444738618,18.00622153,7.158152504,11.17419878,5.99321823,16.87038863,6.252018751,15.05926,6.705848721,7.003121194,7.975320988,2.262169367,14.37760387,10.95833936,8.597666201,8.781800001,9.878528634,18.89962274,11.51241597,8.885701372,10.86280875,6.046284048,9.530254527,8.103779118,8.699924358,14.45239299,15.47185302,12.11719541,15.2472264,8.848385179,7.557509329,12.88566117,8.864607141,9.231524691,13.20531906,12.7063935,6.926603859,7.016390411,11.06198338,13.27257777,20.93341712
b4307,yjhQ,putative acetyltransferase,10.36525256,5.445380673,8.617076624,7.567116087,9.458439834,5.827656618,2.057194686,1.888947724,5.29594751,4.090372859,7.449465853,5.99321823,1.687038863,1.563004688,4.10707091,2.682339488,3.501560597,12.76051358,2.262169367,1.437760387,4.870373047,3.684714086,0,3.704448238,5.249895205,2.09316654,4.442850686,2.17256175,1.511571012,4.398579013,11.48035375,9.424918055,6.845870363,6.962333859,6.058597707,8.316668945,8.111019747,6.183416724,3.390963465,5.909738094,3.55058642,2.641063812,2.675030211,1.88907378,10.13478615,5.899724469,3.318144442,5.427182216
b4566,yjhX,UPF0386 family protein,55.97236381,90.75634455,52.6599127,86.48132671,39.01606431,32.0521114,15.42896014,26.44526813,25.42054805,14.31630501,27.31470813,12.98530616,107.9704872,87.52826252,98.56970183,71.08199644,89.28979522,68.5877605,45.24338735,79.07682127,18.26389893,14.73885634,33.87265715,18.52224119,65.09870055,60.70182965,28.87852946,43.451235,30.98720575,25.65837757,20.25944779,18.84983611,15.97369751,13.92466772,14.38916955,11.08889193,37.60563701,36.41345404,33.23144196,36.19714582,44.73738889,48.85968053,52.16308911,39.67054937,7.016390411,13.27438006,11.61350555,10.07905269
b4309,nanS,9-O-acetyl N-acetylneuraminic acid esterase,33.16880818,18.15126891,19.14905917,23.78236485,13.00535477,11.65531324,17.48615483,13.22263406,25.42054805,32.72298287,36.00575162,23.97287292,20.24446635,14.06704219,39.70168546,26.82339488,22.76014388,17.54570617,18.09735494,31.63072851,25.5694585,44.21656903,25.09085715,25.93113766,43.04914068,39.77016426,48.87135755,40.19239237,27.96406372,16.12812305,18.90881794,21.0248172,29.66543824,29.39652074,25.74904025,36.73195451,53.8276765,48.78028749,53.57722275,45.80047023,39.7665679,25.75037217,23.40651434,23.92826787,15.59197869,11.06198338,14.10211388,15.5062349
b4310,nanM,N-acetylneuraminic acid mutarotase,3.109575767,8.168071009,2.872358875,3.243049752,4.729219917,1.942552206,5.142986715,7.555790894,2.118379004,0,2.483155284,6.992087935,1.687038863,1.563004688,1.369023637,6.705848721,3.501560597,0,0,1.437760387,1.217593262,2.456476057,1.254542857,1.234816079,4.199916164,2.09316654,11.10712671,8.690246999,2.267356518,2.199289506,0,0.724993697,9.12782715,4.641555906,5.301272993,5.544445963,4.424192589,7.557509329,6.78192693,4.43230357,1.420234568,1.980797859,3.343787763,3.148456299,1.559197869,3.687327793,0.82953611,2.325935235
b4311,nanC,N-acetylnuraminic acid outer membrane channel protein,6.219151534,5.445380673,2.872358875,2.162033168,3.546914938,1.942552206,3.085792029,0,3.177568506,4.090372859,4.966310569,2.996609115,3.374077726,1.563004688,0,0,1.750780298,4.785192593,9.04867747,1.437760387,6.087966309,8.597666201,7.527257144,19.75705727,8.399832329,9.419249429,7.7749887,5.431404375,3.77892753,3.665482511,5.402519412,5.799949572,4.563913575,1.547185302,5.301272993,1.386111491,5.161558021,5.496370421,12.88566117,14.03562797,4.970820988,11.88478716,8.025090632,11.33444268,1.559197869,3.687327793,0.82953611,0
b4312,fimB,tyrosine recombinase/inversion of on/off regulator of fimA,1.036525256,0.907563445,0.957452958,1.081016584,0,0,1.028597343,0.944473862,2.118379004,3.067779644,0,0,1.687038863,3.126009376,0,0,0,0,2.262169367,2.875520773,0,6.141190143,7.527257144,0,2.099958082,2.09316654,0,1.086280875,0,0,0.675314926,0.724993697,0,0,1.514649427,2.079167236,2.212096295,2.061138908,1.356385386,0.738717262,0,1.320531906,0.668757553,2.518765039,1.559197869,0,0,1.55062349
b4313,fimE,tyrosine recombinase/inversion of on/off regulator of fimA,4.146101023,3.630253782,0.957452958,3.243049752,14.18765975,5.827656618,4.114389372,4.722369309,8.473516016,6.135559289,0,3.99547882,1.687038863,1.563004688,5.476094546,10.72935795,8.753901492,4.785192593,2.262169367,5.751041547,20.69908545,28.24947466,17.5636,2.469632159,9.44981137,8.372666159,11.10712671,13.0353705,6.802069554,0.733096502,7.428464191,4.349962179,8.367174888,5.415148557,3.029298853,4.158334472,23.59569381,26.7948058,18.98939541,13.29691071,4.970820988,8.58345739,5.350060421,8.815677638,9.355187215,7.374655586,8.295361105,6.202493961
b4314,fimA,major type 1 subunit fimbrin (pilin),3.109575767,0.907563445,5.74471775,4.324066335,2.364609958,0,1.028597343,4.722369309,0,1.022593215,0,0,0,1.563004688,6.845118183,2.682339488,0,0,2.262169367,4.31328116,1.217593262,2.456476057,6.272714286,1.234816079,2.099958082,3.13974981,2.221425343,4.3451235,1.511571012,1.466193004,3.376574632,0.724993697,0,4.641555906,0,0,5.161558021,5.496370421,5.425541544,2.954869047,4.970820988,1.980797859,2.675030211,2.518765039,5.457192542,2.212396676,0,0.775311745
b4315,fimI,fimbrial protein involved in type 1 pilus biosynthesis,2.073050511,3.630253782,2.872358875,2.162033168,0,0.971276103,2.057194686,0.944473862,2.118379004,6.135559289,2.483155284,1.99773941,0,1.563004688,4.10707091,0,1.750780298,0,2.262169367,0,3.652779786,1.228238029,2.509085715,0,2.099958082,7.326082889,2.221425343,0,1.511571012,2.199289506,0,0.724993697,3.04260905,0.773592651,6.058597707,1.386111491,5.898923452,2.748185211,2.034578079,2.216151785,0.710117284,5.942393578,3.343787763,7.556295118,0.779598935,1.474931117,2.488608331,0.775311745
b4316,fimC,periplasmic chaperone,1.036525256,1.815126891,1.914905917,1.081016584,2.364609958,0.971276103,0,0.944473862,0,0,1.241577642,0,0,0,0,0,0,1.595064198,2.262169367,0,0,0,0,0,0,1.04658327,0,1.086280875,1.511571012,0,0,1.449987393,0,0,0,1.386111491,0.737365432,0.687046303,0.678192693,0,0,1.320531906,0,0.62969126,0,0,0,0
b4317,fimD,fimbrial usher outer membrane porin protein; FimCD chaperone-usher,22.80355563,23.59664958,18.19160621,18.37728193,20.09918465,18.45424596,24.68633623,32.1121113,52.9594751,42.94891502,50.90468333,40.9536579,15.18334977,12.5040375,28.74949637,25.48222514,19.25858328,12.76051358,9.04867747,8.62656232,28.00464502,31.93418875,22.58177143,40.74893062,8.399832329,9.419249429,27.76781679,18.46677487,12.0925681,10.99644753,11.48035375,10.87490545,15.97369751,27.07574279,14.38916955,15.2472264,22.85832838,12.36683345,18.31120271,12.55819345,12.07199383,16.50664883,11.3688784,18.26104654,12.47358295,5.899724469,15.7611861,17.05685839
b4318,fimF,minor component of type 1 fimbriae,1.036525256,0,0,0,0,0.971276103,2.057194686,0,1.059189502,1.022593215,0,0.998869705,1.687038863,0,0,0,0,0,0,0,4.870373047,2.456476057,0,0,3.149937123,3.13974981,6.664276029,2.17256175,2.267356518,0.733096502,6.077834338,1.449987393,0,4.641555906,6.81592242,2.772222982,2.212096295,5.496370421,2.712770772,2.216151785,0.710117284,2.641063812,2.006272658,1.25938252,5.457192542,5.162258911,0.82953611,2.325935235
b4319,fimG,minor component of type 1 fimbriae,1.036525256,1.815126891,3.829811833,5.405082919,4.729219917,1.942552206,3.085792029,0.944473862,7.414326514,6.135559289,3.724732927,4.994348525,0,1.563004688,0,5.364678977,0,1.595064198,4.524338735,1.437760387,10.95833936,7.369428172,0,4.939264317,10.49979041,8.372666159,9.996414043,6.51768525,9.069426072,3.665482511,2.701259706,2.899974786,6.0852181,3.094370604,4.54394828,6.237501709,11.7978469,14.42797236,6.78192693,5.909738094,9.941641975,9.243723343,5.350060421,6.926603859,7.795989346,11.79944894,6.636288884,5.427182216
b4320,fimH,minor component of type 1 fimbriae,15.54787884,8.168071009,3.829811833,7.567116087,9.458439834,6.798932721,13.37176546,11.33368634,16.94703203,13.29371179,8.691043495,6.992087935,5.061116588,14.06704219,16.42828364,14.75286719,5.252340895,6.380256791,9.04867747,10.06432271,13.39352588,11.05414226,13.79997143,13.58297687,13.64972753,25.11799848,9.996414043,15.20793225,9.069426072,10.99644753,6.077834338,7.249936965,11.40978394,13.15107507,13.63184484,8.316668945,16.22203949,13.74092605,14.24204655,20.68408333,13.49222839,13.20531906,14.71266616,26.44703291,12.47358295,14.01184561,16.59072221,27.13591108
b4321,gntP,fructuronate transporter,31.09575767,17.24370546,20.10651212,20.53931509,18.91687967,20.39679816,12.34316812,23.61184654,14.82865303,12.27111858,13.65735406,12.98530616,11.80927204,4.689014063,20.53535455,6.705848721,15.75702269,15.95064198,13.5730162,14.37760387,10.95833936,14.73885634,13.79997143,13.58297687,26.24947603,17.79191559,21.10354076,18.46677487,31.74299125,13.92883354,22.9607075,17.39984872,15.21304525,22.43418688,17.41846841,13.86111491,12.53521234,15.80206496,17.63301002,10.34204166,24.85410494,19.14771264,26.75030211,18.26104654,16.37157763,24.33636344,13.27257777,10.85436443
b4322,uxuA,mannonate hydrolase,10.36525256,13.61345168,11.4894355,3.243049752,9.458439834,22.33935037,6.171584058,5.666843171,8.473516016,10.22593215,6.207888211,8.989827344,10.12223318,15.63004688,12.32121273,9.388188209,17.50780298,9.570385186,6.786508102,8.62656232,12.17593262,12.28238029,5.018171429,11.11334471,5.249895205,6.279499619,17.77140274,5.431404375,9.069426072,10.26335103,8.779094044,7.249936965,12.1704362,6.188741208,3.029298853,2.772222982,9.58575061,8.931601935,2.712770772,4.43230357,7.101172839,7.262925484,9.362605737,5.037530079,7.795989346,13.27438006,11.61350555,6.977805706
b4323,uxuB,"D-mannonate oxidoreductase, NAD-dependent",19.69397986,24.50421303,35.42575946,29.18744776,15.36996473,12.62658934,14.4003628,12.2781602,11.65108452,14.31630501,11.17419878,10.98756675,26.99262181,26.57107969,17.79730728,37.55275284,15.75702269,11.16544938,22.62169367,11.50208309,3.652779786,7.369428172,3.763628572,11.11334471,9.44981137,6.279499619,8.885701372,11.94908962,6.046284048,8.064061523,9.454408971,10.14991175,13.69174073,10.05670446,9.845221273,9.702780436,17.69677036,10.99274084,12.88566117,17.72921428,14.91246296,17.82718073,14.04390861,16.37197276,8.57558828,8.112121145,2.488608331,7.753117451
b4324,uxuR,fructuronate-inducible hexuronate regulon transcriptional repressor; autorepressor,6.219151534,0,1.914905917,3.243049752,1.182304979,0,2.057194686,2.833421585,4.236758008,1.022593215,4.966310569,2.996609115,0,3.126009376,0,2.682339488,3.501560597,0,9.04867747,4.31328116,8.523152833,6.141190143,8.781800001,9.878528634,2.099958082,1.04658327,5.553563357,4.3451235,0.755785506,2.932386008,2.025944779,2.899974786,3.04260905,0.773592651,0.757324713,4.158334472,7.373654315,3.435231513,6.78192693,2.954869047,8.521407407,7.262925484,5.350060421,8.815677638,5.457192542,6.637190028,4.147680552,6.977805706
b4325,yjiC,uncharacterized protein,0,0.907563445,1.914905917,0,1.182304979,0.971276103,0,0,2.118379004,1.022593215,2.483155284,0,1.687038863,3.126009376,0,0,0,1.595064198,6.786508102,2.875520773,12.17593262,17.1953324,25.09085715,27.16595374,1.049979041,3.13974981,2.221425343,4.3451235,0.755785506,0,2.025944779,2.17498109,1.521304525,2.320777953,3.786623567,0.693055745,5.161558021,8.931601935,9.494697703,5.909738094,4.260703704,5.282127625,4.681302869,3.148456299,5.457192542,3.687327793,2.488608331,6.202493961
b4326,iraD,"RpoS stabilzer after DNA damage, anti-RssB factor",8.292202046,6.352944118,7.659623666,9.729149255,0,0,1.028597343,0.944473862,1.059189502,3.067779644,2.483155284,0.998869705,5.061116588,3.126009376,1.369023637,12.0705277,10.50468179,9.570385186,2.262169367,7.188801933,1.217593262,1.228238029,2.509085715,3.704448238,5.249895205,10.4658327,4.442850686,4.3451235,1.511571012,3.665482511,4.051889559,2.899974786,0.760652263,0.773592651,3.029298853,2.079167236,5.161558021,2.748185211,2.712770772,4.43230357,4.970820988,7.262925484,3.343787763,1.25938252,3.897994673,5.162258911,2.488608331,3.10124698
b4327,hypT,hypochlorite-responsive transcription factor,175.1727682,160.6387299,240.3206925,194.5829851,137.1473776,203.9679816,142.9750307,149.2268702,243.6135855,210.6542022,258.2481496,222.7479442,84.35194314,95.34328596,83.51044183,76.44667542,192.5858328,146.7459062,165.1383638,152.402601,543.0465948,542.8812087,518.1262,580.3635573,13.64972753,20.9316654,31.0999548,17.380494,55.17234194,57.18152716,54.70050904,84.09926879,161.2582797,118.3596756,126.4732271,128.9083686,25.07042467,15.80206496,21.70216618,30.28740773,78.82301852,82.53324414,80.91966387,89.4161589,116.1602412,113.569696,126.0894888,134.9042436
b4328,iadA,isoaspartyl dipeptidase,21.76703037,22.68908614,17.23415325,15.13423217,23.64609958,14.56914154,14.4003628,15.11158179,40.24920108,53.17484717,58.35414918,42.95139731,18.55742749,9.378028127,10.95218909,8.047018465,29.76326507,20.73583457,22.62169367,20.12864541,87.66671485,74.92251975,109.1452286,76.55859692,13.64972753,10.4658327,8.885701372,15.20793225,24.9409217,16.12812305,19.58413287,28.99974786,47.92109254,51.05711497,47.71145694,49.20695792,10.32311604,12.36683345,6.78192693,21.42280059,19.88328395,23.10930836,28.08781721,28.33610669,79.51909133,64.89696916,90.41943604,72.87930404
b4329,yjiG,SpmB family inner membrane protein,21.76703037,19.05883236,22.02141804,31.34948093,14.18765975,14.56914154,17.48615483,17.00052951,16.94703203,12.27111858,11.17419878,16.98078498,21.93150522,18.75605625,17.79730728,6.705848721,31.51404537,20.73583457,27.14603241,27.31744735,51.138917,50.35775918,35.1272,32.10521806,8.399832329,15.69874905,11.10712671,9.776527874,12.0925681,22.72599157,8.779094044,11.59989914,20.53761109,23.98137218,15.90381898,15.94028214,14.74730863,17.86320387,11.52927578,15.5130625,20.59340123,7.923191437,18.72521147,14.48289898,32.74315525,19.91157008,31.5223722,24.0346641
